"#id ","Name ","Location ","Written By ","Description ","Parsed Text ","Number of Pages ","Card ","Comments ","","aNewClue1","","","","","","","","","","","","","","",""
"","","","","","","","","","","freezerLetter7","thaw only in the event of my death","1.142857143","","","","","","","","","","","","",""
"","","","","","","","","","","gardenersLogbook1","","","","","","","","","","","","","","",""
"","","","","","","","","","","gardenersLogbook2","When I first came on the estate in the capacity\r\nof the new groundskeeper, I was a little dismayed to\r\nfind that my predecessor had kept no notes, no logbook,  and no record of any kind regarding the various gardens and green rooms of the house under his care.\r\n\r\nAs a result of this improvidence, in the first few months of my post I suffered a number of embarrassing professional blunders that I believe could have been avoided with even a few scraps of imparting wisdom from the previous groundsman.\n\r\nTo that end,  I will make an effort to make some\r\nrecord of my dealings on the estate, in as much as it pertains to horticulture and general tomfoolery.\n\n                     - Robert Nogula,  Groundskeeper\r\n","1.008196721","","","","","","","","","","","","",""
"","","","","","","","","","","gardenersLogbook3","Among my many commissioned duties, I have been tasked with the conservation and oversight of Mount Holly’s alluring grounds. My domain stretches from gate to gate and encompasses the apple orchard, entrance drive and east yard. Fortunately for my workload the maintenance of the west grounds has not been a priority since Lady Epsen’s death and the ensuing closure of the West Wing. \n\nNevertheless, I take some pride in my work, so I still endeavor to brush the west path weekly even if none but myself take notice.","0.5906040268","","","","","","","","","","","","",""
"","","","","","","","","","","gardenersLogbook4","One of the first tasks I undertook as groundskeeper was\nto conduct a survey of the various plots of soil underneath each slot on both the East and West Wings of the house. And while I would have preferred a full survey of all forty-five plots of the house, it was clear that the inconvenience such an undertaking would produce was in no way worth the extra data, especially considering the rooms that would benefit from this survey only ever appear in the wings.\n\nTo quantify soil quality, I measured the soil's capacity to support crop growth and maximize the promise of high yields. The survey ended up taking two weeks due to some difficulty reaching the higher ranks but the project was well worth the effort. As suspected, the room position has a direct relationship to the amount of fruit spread from gardens and the amount of flowers that can bloom in a Greenhouse.","0.9117647059","","","","","","","","","","","","",""
"","","","","","","","","","","gardenersLogbook5","\nA few years ago, the Baron made the long overdue decision to switch from gas lighting to electrical power. The installation of the new system was a substantial undertaking as almost every room in the house had to be equipped with new fixtures and wiring.\n\n\nThankfully, these renovations did not extend beyond the mansion's interior and all the lamps and equipment used <i>outside</i> of the house are still connected and powered by gasline, including but not limited to the orchard's smudge pots.\n\n\n","0.4910179641","","","","","","","","","","","","",""
"","","","","","","","","","","gardenersLogbook6","After a few months of idleness I finally have a new cause to champion and I have submitted a request for a change of scenery. Specifically, I would like to replace the statue of Orinda currently in the Cloister with the much more appropriate angel, Rynna. After all, as beautiful as the statue is, shouldn't the greenery of Mt. Holly be governed by the paragon of Gardening? \n\nThough amused, I do not think Anne took the request too seriously, though she did humor me and listened to me rave and pontificate on the subject for the better part of our lunch yesterday.","0.6538461538","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia1","","","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia2","","","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia3","Most historians mark the beginning of the first era, often denoted as <i>Ajera</i>, by the ascension of the first king of Orindia whose name, <b>Oris</b>, would later grace the burgeoning township in which he was crowned. Oris was known, before his coronation, as a prominent merchant lord of considerable means and affluence, whose sway in the region made him the ideal candidate for the unification of the surrounding provinces.\r\n\nRegrettably, history is not always forthcoming, and the surviving records of those bygone days are mostly limited to trade agreements and sales receipts. \n","0.734375","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia4","It was the fourth king of Orindia who split this vast domain in three equal shares. Three Realms for his three children. \n\nTo the eldest, he granted the fields and mountains of his great grandfather, the middle province and heartspring of the kingdom. The eldest accepted the gift and called his new realm <b><size=3>ORINDA ARIES</size></b>, after the angelic paragon of royalty, Orinda. \n\nTo the youngest, he bestowed upon him the realm of <b><size=3>ARCH ARIES</size></b>, the land of the Northern Storms. A wild and untamed \n\n","0.7543859649","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia5","As the Second Era drew to a close, the three sovereign realms had achieved a period of remarkable progress and prosperity.  Each of these distinct regions, ruled by their respective sibling monarchs, had blossomed, cultivating the bountiful resources of their lands, and developing a unique character and culture that set them apart from one another.\n\n\nDespite those differences, the sibling monarchs managed to maintain friendly relations throughout their lives, and were known for their cooperation in matters of trade and transportation. The succeeding generations of their heirs continued that tradition and the Third Era was defined by the construction","0.8114754098","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia6","As the kingdom of Orinda Aries entered the fourth era, a different kind of ruler took the reins of power. <b>King Desilets III</b> was a king who listened to the voices of all his subjects, from the most influential advisors to the humblest of citizens. \n\nHe was a king who often was seen among the people, eating, drinking and conversing - a sight that shocked not only the gentry and the court, but the masses as well, who could scarce believe that they, as peasantry, would ever sup with the crown.\r\n","1.045977011","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia7","","","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia8","Baron Sinclair,\n\nThank you so much for your cooperation with our department and this investigation. We know our presence is never convenient, especially for someone of your social status, so it means all the more that you are not only tolerant but also willing to aid our efforts in getting this business done as quickly as possible.\n\nWe are returning, with this letter, the book you lent us. Though I must confess, it was not as much help as I had hoped. I had heard that your library of rare and restricted books was quite extensive, and I was told by a reliable source that if a first edition <i>(and uncensored)</i> copy of \""The History of Orindia\"" could be found, it would likely be found within the Baron's own collection. But perhaps, I was misinformed.\n\nStill, part of me thinks that you may have given me the censored copy as a jest, a taste if you will, for the bureaucrat of their own medicine. If that is the case, then I say \""Well done, fair play!\"" And perhaps, on my next visit, we'll have a laugh about this after you have given me the actual manuscript.\n\nUntil then,                                            \nDetective Bon Margle\nREDGUARD","0.814516129","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia9","After the passing of King Desilets III, the Fourth Era came to an abrupt end. Thankfully, the king died naturally in his old age and surrounded by his people in Oris, far away from the growing unrest among the western city of Fenn.\n\nOn the very next day, the 6th of October, the self-proclaimed Prince Leerson of Fenn declared himself the true monarch. This declaration was bolstered by a surprising number of supporters, due to the fact that Desilets IV shared his father's good name but little of his virtues.\r\n\r\nAs the prospect of civil war seemed inevitable, the realm’s regiments were hastily recalled from","0.7446808511","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia10","The brutality of the pacification of Fenn did not go unnoticed by neighbors. As sympathy for the city surged, allies came forward to lend support. Among them was the general of the Northern Regiment who, sickened by the barbaric actions of the other battalions, joined forces with Prince Leerson to form a formidable army. Together, they leveraged their political influence and favors to persuade the nearby realms of ARCH ARIES and NUANCE to join their cause.\r\n\r\nHowever, even with the tide turning in their favor, victory did not come easy. The <b>War of the Fifth Era</b> lasted 22 long years, and saw buried one in every three men. Prince Leerson himself added another number to the casualties. However, even in death, he had won. Oris had fallen and with it the realm. \r\n","0.7415730337","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindia11","Today, the realms inherited by The Three,  <b>FENN ARIES</b>, <b>ARCH ARIES</b> and <b>ERAJA</b> once again stand united as allies. Though the distance between our peoples has grown, our connection to this land remains as strong as ever. The spruce and birch that span across our realms serve as a constant reminder that we all share a common past. And as those trees continue to grow, so do our hopes for a common future. A future where we are not defined by the colors of the banners we raise, but by that which connects us. A land that we each call home.","0.9807692308","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition1","","","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition2","<b><size=3.4>ORINDIA</size></b> was once the name used to designate the realms of the eastern waters. Though the term is no longer employed in the halls of politics, nor commonly known to the average citizen, its memory flickers in the hearts of those who hail from the lands that it once encompassed, and many of the elder generation, in hushed circles, still refer to themselves as Orindians.\n\n\nYet, we must not let the flame of our history dwindle into the obscurity of whispered conversations, nor permit our leaders to enjoin us to abandon the name of our land. We must keep alive the embers of our past and preserve them for the generations yet to come.\n","0.9913043478","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition3","Most historians mark the beginning of the first era, often denoted as <i>Ajera</i>, by the ascension of the first king of Orindia whose name, <b>Oris</b>, would later grace the burgeoning township in which he was crowned. Oris was known, before his coronation, as a prominent merchant lord of considerable means and affluence, whose sway in the region made him the ideal candidate for the unification of the surrounding provinces.\r\n\nRegrettably, history is not always forthcoming, and the surviving records of those bygone days are mostly limited to trade agreements and sales receipts. \n","0.5949367089","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition4","It was the fourth king of Orindia who split this vast domain in three equal shares. Three Realms for his three children. \n\nTo the eldest, he granted the fields and mountains of his great grandfather, the middle province and heartspring of the kingdom. The eldest accepted the gift and called his new realm <b><size=3>ORINDA ARIES</size></b>, after the angelic paragon of royalty, Orinda. \n\nTo the youngest, he bestowed upon him the realm of <b><size=3>ARCH ARIES</size></b>, the land of the Northern Storms. A wild and untamed \n\n","0.6013986014","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition5","As the Second Era drew to a close, the three sovereign realms had achieved a period of remarkable progress and prosperity.  Each of these distinct regions, ruled by their respective sibling monarchs, had blossomed, cultivating the bountiful resources of their lands, and developing a unique character and culture that set them apart from one another.\n\n\nDespite those differences, the sibling monarchs managed to maintain friendly relations throughout their lives, and were known for their cooperation in matters of trade and transportation. The succeeding generations of their heirs continued that tradition and the Third Era was defined by the construction","0.5789473684","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition6","Desilets was renowned as “The King of the People” and it was therefore a surprise to no one when he made the decision to move the capital from the secluded mountains of Reddington to the public stage of Oris, leaving castle and court behind. The people were overjoyed by this choice, and the city welcomed their king with open arms and great fanfare. Yet, not all were swayed so easily. There were those that viewed the king’s conduct to be unbecoming of his station, and were wary of how readily he could be persuaded by the tears and tales of the common folk.\r\n\r\nThese dissenting voices planted the seeds of discontent, which took root in the lawns and gardens of the nobles of Fenn, or as I have been instructed to say, the Grand City of Fenn.\n","0.5930735931","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition7","After the passing of King Desilets III, the Fourth Era came to an abrupt end. Thankfully, the king died naturally in his old age and surrounded by his people in Oris, far away from the growing unrest among the western city of Fenn.\n\nOn the very next day, the 6th of October, the self-proclaimed Prince Leerson of Fenn declared himself the true monarch. This declaration was bolstered by a surprising number of supporters, due to the fact that Desilets IV shared his father's good name but little of his virtues.\r\n\r\nAs the prospect of civil war seemed inevitable, the realm’s regiments were hastily recalled from","0.6034482759","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition8","The brutality of the pacification of Fenn did not go unnoticed by neighbors. As sympathy for the city surged, allies came forward to lend support. Among them was the general of the Northern Regiment who, sickened by the barbaric actions of the other battalions, joined forces with Prince Leerson to form a formidable army. Together, they leveraged their political influence and favors to persuade the nearby realms of ARCH ARIES and NUANCE to join their cause.\r\n\r\nHowever, even with the tide turning in their favor, victory did not come easy. The <b>War of the Fifth Era</b> lasted 22 long years, and saw buried one in every three men. Prince Leerson himself added another number to the casualties. However, even in death, he had won. Oris had fallen and with it the realm. \r\n","0.7415730337","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition9","Today, the realms inherited by The Three,  <b>FENN ARIES</b>, <b>ARCH ARIES</b> and <b>ERAJA</b> once again stand united as allies. Though the distance between our peoples has grown, our connection to this land remains as strong as ever. The spruce and birch that span across our realms serve as a constant reminder that we all share a common past. And as those trees continue to grow, so do our hopes for a common future. A future where we are not defined by the colors of the banners we raise, but by that which connects us. A land that we each call home.","0.6580645161","","","","","","","","","","","","",""
"","","","","","","","","","","historyOfOrindiaFirstEdition10","","","","","","","","","","","","","","",""
"","","","","","","","","","","inheritranceLetter1","open only in the event of inheritrance","1","","","","","","","","","","","","",""
"","","","","","","","","","","inheritranceLetter2","<size=5.6>Dear Baron,</size>\nWelcome to Mount Holly - Your home.\n\nI still remember the first time I was addressed by my title. I was quite a bit older than you but it still felt strange, especially after a lifetime of hearing my father addressed daily by that same title.\n\nBut life is a journey of growth. Growing up. Growing older. Growing wiser. And in our case, growing into the Baron of Reddington.\n\nThe Baron doesn't have to be a daunting figure. He could be quiet and unassuming. Or loud, brash and boisterous. He could be deceptive or trustworthy. Humble or boastful. Or any measure of other things.\nBut always clever.","0.9159663866","","","","","","","","","","","","",""
"","","","","","","","","","","inheritranceLetter3","When I inherited Mount Holly, I never had to prove myself. They just gave me the keys and left it at that. It felt too easy, too trivial, and very undeserved. Experience comes with time, but without validation, I spent the better part of my youth questioning myself.\n\nAnd as I grew older that lack of conviction and aimlessness amplified. I never really had any goals or objectives to strive toward.  I never had any dreams to realize. I never set my sights on something beyond the horizon. \n\nI never had a Room 46 to reach.","0.8971962617","","","","","","","","","","","","",""
"","","","","","","","","","","inheritranceLetter4","And now that you have reached your goal and are basking in your well deserved glory, shiny trophy in hand and showered with accolades and titles, will you be content to stop there?\n\nOr will you look to the horizon and wonder what dreams lie ahead<size=2.4> </size>?","0.7704918033","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter131","Dear Simon,\r\n<size=1> </size>\r\nAs I’ve been running out of ideas of my own, yesterday I asked Kirk Darren if he had any additional security advice I could pass on and to my surprise he gave me an envelope and directed me to include it in my next correspondence to you. I did not ask him what it contained, so I’ll be very curious to hear from you after this is all over and find out whether or not it was of any use.\r\n\r\n             Until next time,\r\n<size=3>                  Randolph","0.9555555556","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter132","","","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter133","","","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter134","THE NUMBERS\n<size=7>6, 7</size><size=6> and</size><size=7> 9</size>\nDO NOT APPEAR\nIN ANY OF THE FIXED\nCOMBINATIONS OF\nSAFES ON THE ESTATE.","0.7407407407","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter135","","","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter136","","","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter137","THERE IS A \nSAFE ON\nRANK 10","0.6363636364","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter91","Simon,\r\n<size=1> </size>\nJust in case it wasn’t explicit in the emails, I decided to contact <b>D.C. Power</b> directly and get some additional usage instructions for the V.A.C. system they installed. \n\nThis information is actually as much for me as it is for you, as I often spend ten minutes in the Utility Closet just pressing random buttons until coming up with the desired result but I rarely understand exactly how it is I get there! \n\nAfter half an hour on hold, I finally got to speak\nthe technician who personally designed the system\nand compiled a list of helpful operating instructions. I'll add that material on a seperate sheet I'll include with this letter.\n\n  As always, hope this helps you,\n<size=3>                     Randolph","0.9022556391","","","","","","","","","","","","",""
"","","","","","","","","","","labLetter92","-If 5 out of the 6 indicators lights are all the same color, pressing the 6th indicator will always sync it up to the other 5.\r\n\r\n\n\n\n-If all 6 lights are green, pressing any of them will result in the appearance of a Blue indicator. \r\n\n\r\n\n\n-If all 6 lights are purple, pressing any of them will result in the appearance of a White indicator. \r\n\r\n\n\n\n-Pressing a blue indicator will turn it off, and flip both its neighbors to blue <i>(unless one of those neighbors is red)</i>\r\n","1","","","","","","","","","","","","",""
"","","","","","","","","","","libraryBook-2","<size=5>A HIDDEN HUE\r</size>\r\nFrom prism pristine, three paths convene.\r\nThree lines of light. Three shades foreseen.\r\nThree colors to count, a sum of eighteen.\r\nBut the one left hidden, remains to be seen.\r\n","1.03125","","","","","","","","","","","","",""
"","","","","","","","","","","libraryBook2-2","My dearest darling son,\nI am quite impressed. I didn't expect you to make it this far, yet if these words have reached your eyes, rest assured, the end of the spiral is near! Stay vigilant and rosewary, for the thorns we discover are twice as sharp at the conclusion of each of our journeys.\n\nOne final counsel I leave you:\nThe waters of the west spring shall yet reveal more secrets than\n   these mere passages.\n\n<size=7>I had so many plans but not enough dreams,</size>\n<i>Your mother,","1.074074074","","","","","","","","","","","","",""
"","","","","","","","","","","memorialCard1","Herbert S. Sinclair<br>\n<size=3>Baron of Mount Holly\n\n\n\n\n\n\n\n\n\n1920 - 1993","1.111111111","","","","","","","","","","","","",""
"","","","","","","","","","","memorialCard2","To the dreams I keep,\r\nTo the schemes I cling,\n\rTo my task, Let it last.\n\rLet it sleep.\n\n\r\rTo the friends I made,\n\rTo the ends I braved,\n\rOf the past, Let it last.\n\rLet it sleep. \n\n\r\rTo the steps I laid,\n\rJust to call it a day,\n\rOne last draft, Let it last.\n\rLet it sleep.\n\n\r\rTo my soul bequest,\n\rTo the last role left,\n\rOh my mask, Let it last.\n\rLet me sleep.\r","1","","","","","","","","","","","","",""
"","","","","","","","","","","momLetter1","It has now been six months.\n\nSix months of living in this airchoked cavern of boredom and dread. Six months since we said our silent goodbyes to our families.  \n\nSix months of planning. Six months of rehearsal. Six months of heartache. \n\nBut no regrets. \n\nEveryone who knows me intimately thinks I have left the country. Everyone else assumes me dead.","1","","","","","","","","","","","","",""
"","","","","","","","","","","momLetter2","And maybe that’s all that is left for us. The long walk and steps leading up to the gallows. A steep price to pay for ideals, I concede but a price that somehow seems cheaper and less cruel than another two fortnights bunkered down here beneath the sand and soot.\n\nAnd yet as I write this I have never felt so close to the sky and my dreams. Tomorrow, we will reclaim our birthright. Tomorrow, the Crown of Orinda will finally return to Oris. \n\nThe first step taken is half the journey.\n\nMay the Black Shores guide us,\n","0.98","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyRecords1","THE MOUNT HOLLY","1","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyRecords2","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyRecords3","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyRecords4","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyRecords5","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyRecords6","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook1","THE MOUNT HOLLY","1","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook2","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook3","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook4","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook5","<size=4>CONGRATULATIONS!</size>\n\nYou have won the grand prize in our\nannual October Issue 'DEAD END CONTEST'\nby drafting   DEAD END rooms!\n\nThis breaks the previous record and\nsecures your name in the architectural \nhistory books!\n\nIncluded in this package, is the grand\nprize, a check for TWO HUNDRED gold!","0.5853658537","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook6","","","","","","","","","","","","","","",""
"","","","","","","","","","","mtHollyScrapbook7","","","","","","","","","","","","","","",""
"","","","","","","","","","","musicSheetB1","","","","","","","","","","","","","","",""
"","","","","","","","","","","musicSheetB2","","","","","","","","","","","","","","",""
"","","","","","","","","","","musicSheetM1","","","","","","","","","","","","","","",""
"","","","","","","","","","","musicSheetM2","A - mong          this   sca    -    ttered   symph    -   o   -   ny______\n\n         A    mess   -    age      hi    -    dden   be   -   neath   the   keys,\n       \n         In    bold      <b><size=2.4>words</size></b>    sung           by    you          and   me_______ \n        \n         A    frac   -    tured    note,           an      ur    -     gent    plea,\n\n        In    bold         words  sung,          I    do            re   -   peat_______","1.186046512","","","","","","","","","","","","",""
"","","","","","","","","","","musicSheetM3","The   ones          of    you           who  oft_______   a  -  ssume_____   \n\n    That   you_____    a  -  lone          can   solve           this    tune, \n\n     Are     like    -     ly     going            to   get            your  due_______\n        \n     And   all           the      rage         that   will            en  -  sue,\n \n    While   work    -     ing    <b><size=2.6>on</size></b>        this     sim    -    ple      clue_______","1.095238095","","","","","","","","","","","","",""
"","","","","","","","","","","musicSheetM4","White   pa    -    ges     lined        with   mel     -     o    -  dies_______        \n\n      Do  hide            the   words      we've   come          to     seek_______   \n\n     And    from         our   choice           a  -  mong         all     these, \n\n      We   write         down   one         that     seems          to    be_______\n        \n    <b><size=2.4>The</size></b>   loud     -     est   type         with   ink       that        bleeds______","1.022727273","","","","","","","","","","","","",""
"","","","","","","","","","","numericCore1","TO THE Baroness OF MOUNT HOLLY\nFOR HER OWN HAND","1","","","","","","","","","","","","",""
"","","","","","","","","","","numericCore2","","","","","","","","","","","","","","",""
"","","","","","","","","","","numericCore3","","","","","","","","","","","","","","",""
"","","","","","","","","","","parlorLetter1","Dear Herbert:\n          It was a great honor receiving the invitation to dine at your estate with the Oldhams this past Thursday. If I'm being frank, it had been quite a while since we had been seen in decent society and we were beginning to worry that my wife's wit had lost its charm (I have no delusions that my company is rival to hers!)\n         If I can refresh your memory, we both spent much of that evening discussing our mutual love of games and puzzles and I had mentioned to you a rather singular parlor game I had played some years back involving three boxes of different colors. You had pressed me to write with the particulars of this game (when I found the time) and I have included with this letter all the details you will need to share with guests should you be inclined to play this confounding game.","0.9378881988","","","","","","","","","","","","",""
"","","","","","","","","","","parlorLetter2","THERE WILL ALWAYS BE AT LEAST\nONE BOX WHICH DISPLAYS\nONLY TRUE STATEMENTS.\n\n\n\nTHERE WILL ALWAYS BE AT LEAST\nONE BOX WHICH DISPLAYS\nONLY FALSE STATEMENTS.\n\n\n\nONLY ONE BOX HAS A PRIZE WITHIN.\nTHE OTHER 2 ARE ALWAYS EMPTY.","0.9285714286","","","","","","","","","","","","",""
"","","","","","","","","","","passport11","Fenn Aries","0.6666666667","","","","","","","","","","","","",""
"","","","","","","","","","","passport12","","","","","","","","","","","","","","",""
"","","","","","","","","","","passport21","Fenn Aries","0.6666666667","","","","","","","","","","","","",""
"","","","","","","","","","","passport22","","","","","","","","","","","","","","",""
"","","","","","","","","","","passport31","Fenn Aries","0.6666666667","","","","","","","","","","","","",""
"","","","","","","","","","","passport32","","","","","","","","","","","","","","",""
"","","","","","","","","","","pumpManual1","The EPCW PUMP SYSYEM is engineered specifically for the luxury \nrequirements of today's indoor in-ground swimming pool and spa. The\nEPCW system is also expandable allowing you to use multiple pumps\nto control the water flow and volume to several different designated\ntanks and aquatic house features, be it an aquarium, fountain or good\n old-fashioned swimming pool.","0.6951219512","","","","","","","","","","","","",""
"","","","","","","","","","","pumpManual2","Whether you're using a single tank system or an array of pumps, the WATER CONTROL PANEL serves as a central hub to your EPCW system. The panel is fitted with a number of buttons equal to your own home's needs:  one button for each different water source on the estate.\n\nThe functon is simple: Press a button to select the water source you would like to adjust. For example, if you wish to drain (or fill) your pool, simply press the button labeled \""POOL\"". \n\nRegardless of the number of pumps or water sources being used, water can only be adjusted from a source if its corresponding button is selected.","0.9008264463","","","","","","","","","","","","",""
"","","","","","","","","","","pumpManual3","","","","","","","","","","","","","","",""
"","","","","","","","","","","pumpManual4","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin1","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin2","ars of the first era found\n               ngs, either of a natural\n              ulting from the creations of\n             ere accustomed to record\n         various signs with the aid of\n       . They did this in order that the\n      of their realm might not be\n    erstood by strangers.\n\nHistorically speaking, sigils are not a new tradition. They have been found in every era and every culture and predate both written text and heraldic arts. However, today when we use the term \""sigil\"" we are referring specifically to Realm Sigils, those crude circular marks of designation found on royal artifacts, buildings and older documents.\n","0.5568181818","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin3","To understand a Realm Sigil, we must first dismantle the symbol and identify  the individual elements that make up the whole.\n\n\n\n\n\n\n\n\n\n\n   \n  Each Sigil is composed of 4 things:","0.7","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin4","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin5","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin6","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin7","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin8","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin9","Around each sigil is an adorned edge serving as a container for the information within. There are eight different borders, each one corresponding to a different color. These borders always correspond to the banner and national colors of that specific realm.\n\n\n\n\n\n\n\n\n        <i>white</i>","0.7924528302","","","","","","","","","","","","",""
"","","","","","","","","","","realmRuin10","By studying the core, rays, motes and border of a sigil, you should now be able to unlock the meaning behind what had previously been an undecipherable enigma.","0.7777777778","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune1","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune2","When the scholars of the first era found any hidden things, either of a natural source or resulting from the creations of man, they were accustomed to record these in various signs with the aid of figures. They did this in order that the sigils of their realm might not be understood by strangers.\n\nHistorically speaking, sigils are not a new tradition. They have been found in every era and every culture and predate both written text and heraldic arts. However, today when we use the term \""sigil\"" we are referring specifically to Realm Sigils, those crude circular marks of designation found on royal artifacts, buildings and older documents.\n","0.579787234","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune3","To understand a Realm Sigil, we must first dismantle the symbol and identify  the individual elements that make up the whole.\n\n\n\n\n\n\n\n\n\n\n   \n  Each Sigil is composed of 4 things:","0.7","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune4","At the center of each sigil is a unique shape, different for each realm. If the core gives us a name then the rest of the sigil tells us the history behind that name.\n\nStill, it is important to be able to identify\nand distinguish the core as a first step\nin deciphering any sigil as all the other\nparts are meaningless if we don't first know the place we are describing.","0.7826086957","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune5","Counting the number of dividing lines in a sigil will reveal to us what method of transportation was prevalent in a realm. Were they a seaside kingdom that relied on ships or a desert domain that might have employed camels to cross the sandy\nexpanse of their lands?\n","0.48","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune6","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune7","Wavy lines are used to indicate extreme\nHEAT. The scorched air and blazing sun cause the otherwise straight rays to appear shimmering.\n\nA RAINY realm is indicated with rays\nof three vertical lines <i>pouring</i> down.\n\n\nFor more extreme STORMY weather,\na jagged lightning shaped ray is used.\n<size=1>\n</size>\nA ray dotted with falling circles is used\nfor colder realms in which SNOW is a common occurence.\n\nWINDY weather is displayed on sigils\nby the use of bent curved lines, rays \nbuckling under the high winds.","0.5562913907","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune8","","","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune9","Around each sigil is an adorned edge serving as a container for the information within. There are eight different borders, each one corresponding to a different color. These borders always correspond to the banner and national colors of that specific realm.\n\n\n\n\n\n\n\n\n        <i>white</i>","0.7924528302","","","","","","","","","","","","",""
"","","","","","","","","","","realmRune10","By studying the core, rays, motes and border of a sigil, you should now be able to unlock the meaning behind what had previously been an undecipherable enigma.","0.6086956522","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide1","","","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide2","The third-largest city in Fenn Aries, and site of its former capital, <b>Reddington</b> is synonymous with mountains, mystery, and magic. Most tourists head straight for the boardwalk and don’t get much further than the Botanical Gardens. However, Reddington has much more to offer.\n\nSpectacular scenery, a historic castle, and a charming underground bazaar reward visitors who wish to explore further. Reddington is that type of unique, enchanting place that lingers in your mind and memories long after you leave her.","0.9638554217","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide3","Situated just east of town, the Botanical Gardens offer a scenic and captivating tableau of the natural countryside. A cobblestone trail meanders past over 1,000 species of tropical plants, each remarkable in its own right, yet even more stunning set against the spectacular backdrop of the Reddington mountains. Allow yourself at least an hour to indulge in this picturesque walk, which concludes at Mainway Station.","0.503875969","","","","","","","","","","","","",""
